Timestamp,Gender,Year,FinAid,Sports,Orientation,Race,Religion,Conc,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Notes,Location,Day,Initials
10/2/2013 10:47:08,Male,Senior,"Grants, covering all costs",No,Heterosexual,Hispanic,Catholic,Life sciences,No opinion,No opinion,No role,"Schizophrenia, None of the above",University grants and scholarships,"Yes, I support converting some bathrooms",30-34,Once a day,"Yes, and I am or plan to",I have not heard of the strategic plan,No opinion,,SciLi,Day 1,JL
10/2/2013 10:47:22,Female,Junior,None,No,Heterosexual,White,Atheist,Life sciences,Somewhat agree,No opinion,A moderate role,,My parents' income and savings,"Yes, I support converting some bathrooms",,Once or twice a week,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,"For #4, said that doctor tried to prescribe medication for anxiety but the respondent refused. For #7 circled both 25-29 and 30-34 ",Faunce,Day 1,KK
10/2/2013 10:47:45,Female,First-year,None,No,Heterosexual,White,Agnostic,Life sciences,No opinion,Somewhat approve,No role,None of the above,My parents' income and savings,"Yes, I support converting all bathrooms",25-29,Once or twice a week,"Yes, and I am or plan to",Somewhat approve,No opinion,,J. Walter Wilson: Side/Back Door,Day 1,si
10/2/2013 10:48:12,Female,Sophomore,Grants and loans,Yes,Heterosexual,White,Agnostic,Life sciences,Somewhat agree,No opinion,A moderate role,None of the above,University grants and scholarships,"Yes, I support converting some bathrooms",30-34,Less than once a month,"Yes, and I am or plan to",I have not heard of the strategic plan,No opinion,,Faunce,Day 1,KK
10/2/2013 10:49:14,Female,Senior,"Grants, covering some costs",No,Heterosexual,White,Catholic,,Somewhat agree,No opinion,A significant role,"Depression, Anxiety, Attention deficit disorder","University grants and scholarships, Federal loans, Non-University grants and scholarships, My parents' income and savings, My own income and savings","Yes, I support converting all bathrooms",I don't intend to get married,Once or twice a month,"No, and I am not sure if I will",I have not heard of the strategic plan,No opinion,,SciLi,Day 2,JL
10/2/2013 10:50:10,Male,Sophomore,None,No,Heterosexual,White,Atheist,"Humanities/arts, Social sciences",Somewhat agree,Somewhat approve,No opinion,None of the above,"My parents' income and savings, My own income and savings","Yes, I support converting some bathrooms",30-34,Three to five times a week,"Yes, but I am not or do not plan to",Somewhat approve,Somewhat approve,,Faunce,Day 1,KK
10/2/2013 10:51:31,Female,Sophomore,None,No,Heterosexual,,Other religion,Social sciences,Strongly agree,Somewhat approve,No role,"Depression, Anxiety",None of the above,"No, I do not support converting any bathrooms",Not sure,Less than once a month,"No, and for that reason, I am not or do not plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,Faunce,Day 1,KK
10/2/2013 10:52:30,Male,Sophomore,Grants and loans,No,Heterosexual,Asian,Protestant,Humanities/arts,Somewhat agree,Somewhat disapprove,No role,None of the above,"University grants and scholarships, Federal loans, My parents' income and savings","No, I do not support converting any bathrooms",Not sure,I have never masturbated,"Yes, but I am not or do not plan to",Somewhat approve,Somewhat approve,,Faunce,Day 1,KK
10/2/2013 10:52:38,Female,Senior,"Grants, covering all costs",No,Heterosexual,Asian,Buddhist,Life sciences,Strongly disagree,Somewhat approve,A moderate role,None of the above,My parents' income and savings,"Yes, I support converting some bathrooms",25-29,Three to five times a week,"No, but I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,SciLi,Day 1,JL
10/2/2013 10:53:02,Female,Senior,"Grants, covering some costs",No,Homosexual,White,Atheist,Life sciences,Strongly agree,Somewhat approve,A small role,None of the above,"University grants and scholarships, My parents' income and savings, Non-parental relatives' and friends' contributions","Yes, I support converting all bathrooms",30-34,Three to five times a week,"Yes, and I am or plan to",Somewhat approve,No opinion,,J. Walter Wilson: Side/Back Door,Day 1,
10/2/2013 10:53:21,Other,Senior,None,No,Homosexual,White,Agnostic,"Humanities/arts, Physical sciences (incl. math, CS)",Not familiar enough to answer,No opinion,A moderate role,None of the above,None of the above,"Yes, I support converting all bathrooms",Not sure,,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,Faunce,Day 1,KK
10/2/2013 10:54:04,Female,Sophomore,Grants and loans,No,Heterosexual,Black,Other Christian,Social sciences,No opinion,No opinion,No role,None of the above,"University grants and scholarships, Federal loans",Don't know,30-34,Less than once a month,"No, but I am or plan to",,No opinion,,SciLi,Day 1,JL
10/2/2013 10:54:32,Female,Sophomore,"Grants, covering all costs",Yes,Heterosexual,White,Agnostic,Humanities/arts,Strongly agree,Somewhat disapprove,,None of the above,"University grants and scholarships, Non-University grants and scholarships, My parents' income and savings, My own income and savings","Yes, I support converting some bathrooms",25-29,Once or twice a month,"No, and I am not sure if I will",I am aware of the plan but do not know enough to have an opinion,No opinion,"For #3, answered a moderate role and a small role",Faunce,Day 1,KK
10/2/2013 10:55:04,Male,First-year,None,No,Heterosexual,"White, Black",Jewish,Humanities/arts,No opinion,No opinion,A small role,"Anxiety, Attention deficit disorder, Attention deficit hyperactivity disorder",None of the above,Don't know,Not sure,Once or twice a week,"No, and I would not have wanted to even if I felt more prepared",Somewhat disapprove,No opinion,,J. Walter Wilson: Side/Back Door,Day 1,si
10/2/2013 10:56:10,Female,Junior,None,No,Heterosexual,White,Jewish,Humanities/arts,Somewhat agree,No opinion,,None of the above,"Federal loans, My parents' income and savings, My own income and savings","Yes, I support converting some bathrooms",Not sure,Less than once a month,"No, and I would not have wanted to even if I felt more prepared",I have not heard of the strategic plan,I do not know what UCS is,,SciLi,Day 1,JL
10/2/2013 10:57:47,Female,Junior,Grants and loans,No,Heterosexual,Asian,Agnostic,Humanities/arts,Not familiar enough to answer,Somewhat approve,A moderate role,None of the above,"University grants and scholarships, Federal loans, Non-University grants and scholarships, My parents' income and savings, My own income and savings","Yes, I support converting some bathrooms",25-29,Once or twice a month,"Yes, but I am not or do not plan to",Somewhat approve,Somewhat approve,,SciLi,Day 1,JL
10/2/2013 11:00:00,Female,Senior,"Grants, covering all costs",Yes,Heterosexual,White,Agnostic,Humanities/arts,No opinion,Somewhat approve,A moderate role,None of the above,"University grants and scholarships, Federal loans, My parents' income and savings, My own income and savings","Yes, I support converting all bathrooms",25-29,I have never masturbated,"No, and for that reason, I am not or do not plan to",I am aware of the plan but do not know enough to have an opinion,Somewhat disapprove,,SciLi,Day 1,JL
10/2/2013 11:01:14,Female,First-year,None,No,Heterosexual,White,Protestant,Social sciences,Somewhat agree,Strongly approve,A small role,None of the above,"My parents' income and savings, Non-parental relatives' and friends' contributions","Yes, I support converting some bathrooms",25-29,I have never masturbated,"Yes, and I am or plan to",Strongly approve,Somewhat approve,,SciLi,Day 1,JL
10/2/2013 11:02:53,Male,First-year,None,No,Heterosexual,White,Agnostic,Life sciences,No opinion,No opinion,A moderate role,None of the above,My parents' income and savings,"Yes, I support converting some bathrooms",30-34,Once or twice a month,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,SciLi,Day 1,JL
10/2/2013 11:03:35,Female,Senior,"Grants, covering some costs",No,Heterosexual,"White, Hispanic",Catholic,"Social sciences, Physical sciences (incl. math, CS)",Somewhat agree,Strongly approve,A small role,Anxiety,"University grants and scholarships, Non-University grants and scholarships, My parents' income and savings, My own income and savings","No, I do not support converting any bathrooms",25-29,I have never masturbated,"Yes, and I am or plan to",Somewhat approve,Somewhat disapprove,,Faunce,Day 1,MJ
10/2/2013 11:05:24,Male,Sophomore,None,No,Heterosexual,White,Agnostic,"Humanities/arts, Physical sciences (incl. math, CS)",Strongly agree,Somewhat approve,A moderate role,None of the above,None of the above,"Yes, I support converting all bathrooms",25-29,Once or twice a week,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,Faunce,Day 1,MJ
10/2/2013 11:06:52,Female,Junior,None,No,Heterosexual,White,Jewish,Life sciences,No opinion,Somewhat approve,A small role,None of the above,"My parents' income and savings, Non-parental relatives' and friends' contributions","Yes, I support converting some bathrooms",25-29,Three to five times a week,"No, but I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,Faunce,Day 1,MJ
10/2/2013 11:08:48,Female,First-year,"Grants, covering some costs",No,Heterosexual,Hispanic,Atheist,Humanities/arts,Not familiar enough to answer,Somewhat approve,A small role,None of the above,"University grants and scholarships, My parents' income and savings","Yes, I support converting all bathrooms",35-39,Once or twice a month,"Yes, but I am not or do not plan to",I am aware of the plan but do not know enough to have an opinion,Somewhat approve,,Faunce,Day 1,MJ
10/2/2013 11:10:13,Male,Sophomore,None,No,Homosexual,White,Jewish,"Life sciences, Physical sciences (incl. math, CS)",Not familiar enough to answer,No opinion,A moderate role,Depression,"My parents' income and savings, My own income and savings","Yes, I support converting all bathrooms",25-29,Three to five times a week,"No, but I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,Faunce,Day 1,MJ
10/2/2013 11:10:39,Female,Sophomore,Just loans,No,Other,White,Other Christian,Humanities/arts,Somewhat agree,No opinion,A small role,None of the above,"Federal loans, Non-University grants and scholarships, My parents' income and savings, My own income and savings, Non-parental relatives' and friends' contributions",Don't know,Not sure,I have never masturbated,"Yes, but I am not sure if I will",I am aware of the plan but do not know enough to have an opinion,No opinion,,J. Walter Wilson: Side/Back Door,Day 1,si
10/2/2013 11:12:00,Female,First-year,None,No,Heterosexual,"White, Asian",Catholic,Humanities/arts,No opinion,No opinion,A small role,None of the above,My parents' income and savings,"No, I do not support converting any bathrooms",30-34,,"Yes, but I am not sure if I will",I have not heard of the strategic plan,I do not know what UCS is,Left Question 8 blank,Faunce,Day 1,MJ
10/2/2013 11:13:44,Male,First-year,"Grants, covering some costs",No,Heterosexual,Black,Protestant,"Social sciences, Physical sciences (incl. math, CS)",Somewhat agree,No opinion,A small role,None of the above,University grants and scholarships,"Yes, I support converting all bathrooms",30-34,I have never masturbated,"No, but I am or plan to",I have not heard of the strategic plan,No opinion,Circled 30-34 and 35-39 for Question 7,Faunce,Day 1,MJ
10/2/2013 11:13:51,Female,Junior,Just loans,No,Heterosexual,"Black, American Indian/Alaska Native",Other religion,Humanities/arts,Somewhat agree,No opinion,A moderate role,None of the above,"Federal loans, My parents' income and savings","Yes, I support converting some bathrooms",25-29,Three to five times a week,"No, and I would not have wanted to even if I felt more prepared",I have not heard of the strategic plan,No opinion,,J. Walter Wilson: Side/Back Door,Day 1,si
10/2/2013 11:14:59,Male,First-year,None,No,Heterosexual,White,Atheist,"Life sciences, Physical sciences (incl. math, CS)",Strongly agree,No opinion,A small role,None of the above,My parents' income and savings,"Yes, I support converting all bathrooms",30-34,Once or twice a week,"Yes, and I am or plan to",I am aware of the plan but do not know enough to have an opinion,No opinion,,J. Walter Wilson: Side/Back Door,Day 1,si
